29.254,3.6855
29.403,3.6677
29.552,3.6499
29.701,3.6142
29.851,3.5786
30,3.5786
30.149,3.543
30.299,3.5252
30.448,3.5074
30.597,3.4718
30.746,3.4718
30.896,3.4362
31.045,3.4362
31.194,3.4006
31.343,3.3873
31.493,3.365
31.642,3.365
31.791,3.3294
31.94,3.3116
32.09,3.2938
32.239,3.276
32.388,3.2582
32.537,3.2404
32.687,3.2226
32.836,3.2047
32.985,3.1869
33.134,3.1691
33.284,3.1513
33.433,3.1335
33.582,3.1157
33.731,3.0979
33.881,3.0801
34.03,3.0623
34.179,3.0445
34.328,3.0267
34.478,3.0089
34.627,3.0089
34.776,2.9733
34.925,2.9733
35.075,2.9377
35.224,2.9377
35.373,2.9199
35.522,2.9021
35.672,2.8843
35.821,2.8665
35.97,2.8665
36.119,2.8309
36.269,2.8309
36.418,2.7953
36.567,2.7953
36.716,2.7953
36.866,2.7596
37.015,2.7596
37.164,2.7418
37.313,2.724
37.463,2.7104
37.612,2.7062
37.761,2.6884
37.91,2.6706
38.06,2.6528
38.209,2.635
38.358,2.635
38.507,2.635
38.657,2.5994
38.806,2.5994
38.955,2.5638
39.104,2.5638
39.254,2.5543
39.403,2.5282
39.552,2.5282
39.701,2.5104
39.851,2.4926
40,2.4926
40.149,2.4748
40.299,2.457
40.448,2.4392
40.597,2.4392
40.746,2.4214
40.896,2.4036
41.045,2.4036
41.194,2.368
41.343,2.368
41.493,2.368
41.642,2.3501
41.791,2.3323
41.94,2.3323
42.09,2.3145
42.239,2.2967
42.388,2.2967
42.537,2.2789
42.687,2.2611
42.836,2.2611
42.985,2.2433
43.134,2.2433
43.284,2.2255
43.433,2.2077
43.582,2.2077
43.731,2.2077
43.881,2.1721
44.03,2.1721
44.179,2.1721
44.328,2.1543
44.478,2.1365
44.627,2.1365
44.776,2.1187
44.925,2.1009
45.075,2.1009
45.224,2.0831
45.373,2.0831
45.522,2.0653
45.672,2.0479
45.821,2.0475
45.97,2.0475
46.119,2.0297
46.269,2.0119
46.418,2.0119
46.567,2.0119
46.716,1.9763
46.866,1.9763
47.015,1.9763
47.164,1.9407
47.313,1.9407
47.463,1.9407
47.612,1.9407
47.761,1.9228
47.91,1.905
48.06,1.905
48.209,1.905
48.358,1.8872
48.507,1.8694
48.657,1.8694
48.806,1.8516
48.955,1.8516
49.104,1.8516
49.254,1.8338
49.403,1.8243
49.552,1.816
49.701,1.816
49.851,1.816
50,1.7982
50.149,1.7804
50.299,1.7804
50.448,1.7804
50.597,1.7804
50.746,1.7804
50.896,1.7626
51.045,1.7448
51.194,1.7448
51.343,1.7448
51.493,1.7448
51.642,1.727
51.791,1.727
51.94,1.7092
52.09,1.7092
52.239,1.7092
52.388,1.6914
52.537,1.6914
52.687,1.6914
52.836,1.6914
52.985,1.6736
53.134,1.6736
53.284,1.6558
53.433,1.6558
53.582,1.6558
53.731,1.6558
53.881,1.6384
54.03,1.6202
54.179,1.6202
54.328,1.6202
54.478,1.6202
54.627,1.6202
54.776,1.6202
54.925,1.585
55.075,1.5846
55.224,1.5846
55.373,1.5846
55.522,1.5846
55.672,1.5668
55.821,1.5668
55.97,1.549
56.119,1.549
56.269,1.549
56.418,1.549
56.567,1.549
56.716,1.5312
56.866,1.5312
57.015,1.5312
57.164,1.5134
57.313,1.5134
57.463,1.5134
57.612,1.4955
57.761,1.4955
57.91,1.4955
58.06,1.4955
58.209,1.4955
58.358,1.4955
58.507,1.4777
58.657,1.4777
58.806,1.4599
58.955,1.4599
59.104,1.4599
59.254,1.4599
59.403,1.4599
59.552,1.4599
59.701,1.4599
59.851,1.429
60,1.4243
60.149,1.4243
60.299,1.4243
60.448,1.4243
60.597,1.4243
60.746,1.4243
60.896,1.4243
61.045,1.4065
61.194,1.3887
61.343,1.3887
61.493,1.3887
61.642,1.3887
61.791,1.3887
61.94,1.3887
62.09,1.3887
62.239,1.3709
62.388,1.3709
62.537,1.3709
62.687,1.3709
62.836,1.3531
62.985,1.3531
63.134,1.3531
63.284,1.3531
63.433,1.3353
63.582,1.3353
63.731,1.3353
63.881,1.3353
64.03,1.3353
64.179,1.3353
64.328,1.3353
64.478,1.3175
64.627,1.2997
64.776,1.2997
64.925,1.2997
65.075,1.2997
65.224,1.2997
65.373,1.2997
65.522,1.2997
65.672,1.2997
65.821,1.2997
65.97,1.2819
66.119,1.2641
66.269,1.2641
66.418,1.2641
66.567,1.2641
66.716,1.2641
66.866,1.2641
67.015,1.2641
67.164,1.2463
67.313,1.2463
67.463,1.2285
67.612,1.2285
67.761,1.2285
67.91,1.2285
68.06,1.2285
68.209,1.2285
68.358,1.2285
68.507,1.2285
68.657,1.2107
68.806,1.2107
68.955,1.1929
69.104,1.1929
69.254,1.1929
69.403,1.1929
69.552,1.1929
69.701,1.1929
69.851,1.1929
70,1.1929
70.149,1.1751
70.299,1.1751
70.448,1.1573
70.597,1.1573
70.746,1.1573
70.896,1.1573
71.045,1.1573
71.194,1.1573
71.343,1.1573
71.493,1.1573
71.642,1.1395
71.791,1.1395
71.94,1.1217
72.09,1.1217
72.239,1.1217
72.388,1.1217
72.537,1.1217
72.687,1.1217
72.836,1.1217
72.985,1.1039
73.134,1.1039
73.284,1.1039
73.433,1.0861
73.582,1.0861
73.731,1.0861
73.881,1.0861
74.03,1.0861
74.179,1.0861
74.328,1.0682
74.478,1.0682
74.627,1.0682
74.776,1.0682
74.925,1.0682
75.075,1.0682
75.224,1.0504
75.373,1.0504
75.522,1.0504
75.672,1.0326
75.821,1.0326
75.97,1.0326
76.119,1.0326
76.269,1.0326
76.418,1.0326
76.567,1.0326
76.716,1.0148
76.866,1.0148
77.015,0.99703
77.164,0.99703
77.313,0.99703
77.463,0.99703
77.612,0.99703
77.761,0.99703
77.91,0.99703
78.06,0.99703
78.209,0.97923
78.358,0.97923
78.507,0.96182
78.657,0.96142
78.806,0.96142
78.955,0.96142
79.104,0.96142
79.254,0.96142
79.403,0.96142
79.552,0.94362
79.701,0.94362
79.851,0.94362
80,0.92582
80.149,0.92582
80.299,0.92582
80.448,0.92582
80.597,0.92582
80.746,0.92582
80.896,0.92582
81.045,0.90801
81.194,0.90801
81.343,0.90801
81.493,0.89021
81.642,0.89021
81.791,0.89021
81.94,0.89021
82.09,0.89021
82.239,0.89021
82.388,0.89021
82.537,0.8724
82.687,0.8546
82.836,0.8546
82.985,0.8546
83.134,0.8546
83.284,0.8546
83.433,0.8546
83.582,0.8546
83.731,0.8546
83.881,0.8546
84.03,0.8546
84.179,0.81899
84.328,0.81899
84.478,0.81899
84.627,0.81899
84.776,0.81899
84.925,0.81899
85.075,0.81899
85.224,0.81899
85.373,0.80119
85.522,0.80119
85.672,0.78338
85.821,0.78338
85.97,0.78338
86.119,0.78338
86.269,0.78338
86.418,0.78338
86.567,0.78338
86.716,0.76598
86.866,0.76558
87.015,0.74777
87.164,0.74777
87.313,0.74777
87.463,0.74777
87.612,0.74777
87.761,0.74777
87.91,0.74777
88.06,0.72997
88.209,0.72997
88.358,0.72997
88.507,0.71217
88.657,0.71217
88.806,0.71217
88.955,0.71217
89.104,0.71217
89.254,0.71217
89.403,0.71217
89.552,0.69436
89.701,0.69436
89.851,0.68488
90,0.67656
90.149,0.67656
90.299,0.67656
90.448,0.67656
90.597,0.67656
90.746,0.65915
90.896,0.65875
91.045,0.65875
91.194,0.65875
91.343,0.64095
91.493,0.64095
91.642,0.64095
91.791,0.64095
91.94,0.64095
92.09,0.64095
92.239,0.63146
92.388,0.62315
92.537,0.62315
92.687,0.60534
92.836,0.60534
92.985,0.60534
93.134,0.60534
93.284,0.60534
93.433,0.58754
93.582,0.58754
93.731,0.58754
93.881,0.58754
94.03,0.58754
94.179,0.56973
94.328,0.56973
94.478,0.56973
94.627,0.56973
94.776,0.56973
94.925,0.55193
95.075,0.55193
95.224,0.55193
95.373,0.55193
95.522,0.55193
95.672,0.53412
95.821,0.53412
95.97,0.53412
96.119,0.51632
96.269,0.51632
96.418,0.51632
96.567,0.51632
96.716,0.51632
96.866,0.51632
97.015,0.51632
97.164,0.49852
97.313,0.49852
97.463,0.48071
97.612,0.48071
97.761,0.48071
97.91,0.48071
98.06,0.48071
98.209,0.48071
98.358,0.48071
98.507,0.48071
98.657,0.47123
98.806,0.46291
98.955,0.4451
99.104,0.4451
99.254,0.4451
99.403,0.4451
99.552,0.4451
99.701,0.4451
99.851,0.4451
100,0.4451
100.15,0.4451
100.3,0.4273
100.45,0.4095
100.6,0.4095
100.75,0.4095
100.9,0.4095
101.04,0.4095
101.19,0.4095
101.34,0.4095
101.49,0.4095
101.64,0.4095
101.79,0.39169
101.94,0.37389
102.09,0.37389
102.24,0.37389
102.39,0.37389
102.54,0.37389
102.69,0.37389
102.84,0.37389
102.99,0.37389
103.13,0.37389
103.28,0.37389
103.43,0.37389
103.58,0.33828
103.73,0.33828
103.88,0.33828
104.03,0.33828
104.18,0.33828
104.33,0.33828
104.48,0.33828
104.63,0.33828
104.78,0.33828
104.93,0.33828
105.07,0.33828
105.22,0.33828
105.37,0.32047
105.52,0.30267
105.67,0.30267
105.82,0.30267
105.97,0.30267
106.12,0.30267
106.27,0.30267
106.42,0.30267
106.57,0.30267
106.72,0.30267
106.87,0.30267
107.01,0.30267
107.16,0.30267
107.31,0.28487
107.46,0.28487
107.61,0.28487
107.76,0.27122
107.91,0.26706
108.06,0.26706
108.21,0.26706
108.36,0.26706
108.51,0.26706
108.66,0.26706
108.81,0.26706
108.96,0.26706
109.1,0.26706
109.25,0.26706
109.4,0.24926
109.55,0.24926
109.7,0.24926
109.85,0.24926
110,0.24926
110.15,0.24926
110.3,0.23145
110.45,0.23145
110.6,0.23145
110.75,0.23145
110.9,0.23145
111.04,0.23145
111.19,0.23145
111.34,0.21365
111.49,0.21365
111.64,0.21365
111.79,0.21365
111.94,0.21365
112.09,0.21365
112.24,0.21365
112.39,0.21365
112.54,0.21365
112.69,0.21365
112.84,0.19585
112.99,0.19585
113.13,0.19585
113.28,0.19585
113.43,0.17804
113.58,0.17804
113.73,0.17804
113.88,0.17804
114.03,0.17804
114.18,0.17804
114.33,0.17804
114.48,0.17804
114.63,0.17804
114.78,0.17804
114.93,0.17804
115.07,0.17804
115.22,0.16064
115.37,0.16024
115.52,0.14846
115.67,0.14283
115.82,0.14243
115.97,0.14243
116.12,0.14243
116.27,0.14243
116.42,0.14243
116.57,0.14243
116.72,0.14243
116.87,0.14243
117.01,0.14243
117.16,0.14243
117.31,0.14243
117.46,0.14243
117.61,0.14243
117.76,0.14243
117.91,0.14243
118.06,0.14243
118.21,0.14243
118.36,0.14243
118.51,0.14243
118.66,0.12463
118.81,0.12463
118.96,0.12463
119.1,0.12463
119.25,0.12463
119.4,0.12463
119.55,0.12463
119.7,0.12463
119.85,0.12463
120,0.12463
120.15,0.12463
120.3,0.12463
120.45,0.12463
120.6,0.12463
120.75,0.12463
120.9,0.12463
121.04,0.12463
121.19,0.12463
121.34,0.12463
121.49,0.12463
121.64,0.12463
121.79,0.12463
121.94,0.12091
122.09,0.12463
122.24,0.10722
122.39,0.11514
122.54,0.10682
122.69,0.10869
122.84,0.10682
122.99,0.10682
123.13,0.10646
123.28,0.10682
123.43,0.1023
123.58,0.10682
123.73,0.1023
123.88,0.098139
124.03,0.098139
124.18,0.098139
124.33,0.095258
124.48,0.095258
124.63,0.09318
124.78,0.09318
124.93,0.09318
125.07,0.091175
125.22,0.091175
125.37,0.091175
125.52,0.08942
125.67,0.08942
125.82,0.08942
125.97,0.089021
126.12,0.089021
126.27,0.089021
126.42,0.089021
126.57,0.089021
126.72,0.089021
126.87,0.089021
127.01,0.089021
127.16,0.089021
127.31,0.089021
127.46,0.089021
127.61,0.089021
127.76,0.089021
127.91,0.089021
128.06,0.089021
128.21,0.089021
128.36,0.089021
128.51,0.089021
128.66,0.089021
128.81,0.089021
128.96,0.079536
129.1,0.079536
129.25,0.079536
129.4,0.075775
129.55,0.075775
129.7,0.075775
129.85,0.075775
130,0.071616
130.15,0.071616
130.3,0.071616
130.45,0.075775
130.6,0.071616
130.75,0.071217
130.9,0.06253
131.04,0.06253
131.19,0.06253
131.34,0.071616
131.49,0.06253
131.64,0.06253
131.79,0.061732
131.94,0.061732
132.09,0.061732
132.24,0.057572
132.39,0.057572
132.54,0.057572
132.69,0.053812
132.84,0.053812
132.99,0.053812
133.13,0.053812
133.28,0.05706
133.43,0.053812
133.58,0.053412
133.73,0.053412
133.88,0.035241
134.03,0.034443
134.18,0.026523
134.33,0.023396
134.48,0.023396
134.63,0.023396
134.78,0.056782
134.93,0.023396
135.07,0.017804
135.22,0.0010647
135.37,0.0052244
135.52,0.0052244
135.67,0.023396
135.82,0.022363
135.97,0.017804
136.12,0.017804
136.27,0.017804
136.42,0.017804
136.57,0.010315
136.72,0.018827
136.87,0.018827
137.01,0.018827
137.16,0.018236
137.31,0
137.46,0
137.61,0
